highalch,members,name,examine,id,value,icon,lowalch,limit
12600.0,True,Slayer's staff,An old and magical staff.,4170,21000,Slayer's staff.png,8400.0,70.0
1200.0,True,Sleeping cap,A cap for wearing whilzzzzzzzzzz.,10398,2000,Sleeping cap.png,800.0,4.0
1.0,False,Sliced banana,You swear you had more than three slices before.,3162,2,Sliced banana.png,1.0,15.0
25.0,True,Sliced mushrooms,A bowl of sliced Bittercap mushrooms.,7080,42,Sliced mushrooms.png,16.0,13000.0
9000.0,True,Small box hedge (bagged),You can plant this in your garden.,8441,15000,Small box hedge (bagged).png,6000.0,10000.0
3.0,False,Small fishing net,Useful for catching small fish.,303,5,Small fishing net.png,2.0,40.0
9300.0,True,Smoke battlestaff,It gives a 10% accuracy and damage bonus for spells on the standard spellbook.,11998,15500,Smoke battlestaff.png,6200.0,8.0
12.0,True,Smoke rune,A combined Air and Fire Rune.,4697,20,Smoke rune.png,8.0,18000.0
27000.0,True,Smouldering stone,A smouldering stone from the depths of Hell.,13233,45000,Smouldering stone.png,18000.0,5.0
21.0,True,Snake hide,Scaly but not slimy! It could be a useful material if it were tanned.,6287,35,Snake hide.png,14.0,13000.0
21.0,True,Snake hide (swamp),Scaly but not slimy!,7801,35,Snake hide (swamp).png,14.0,11000.0
30.0,True,Snakeskin,Nicely tanned skin from a snake.,6289,50,Snakeskin.png,20.0,13000.0
180.0,True,Snakeskin bandana,Lightweight head protection.,6326,300,Snakeskin bandana.png,120.0,125.0
750.0,True,Snakeskin body,Made from 100% real snakeskin.,6322,1250,Snakeskin body.png,500.0,125.0
150.0,True,Snakeskin boots,Made from snakes.,6328,250,Snakeskin boots.png,100.0,125.0
705.0,True,Snakeskin chaps,Made from 100% real snake.,6324,1175,Snakeskin chaps.png,470.0,125.0
552.0,True,Snakeskin shield,A solid willow shield covered in snakeskin leather.,22272,920,Snakeskin shield.png,368.0,125.0
260.0,True,Snakeskin vambraces,Made from 100% real snake.,6330,434,Snakeskin vambraces.png,173.0,125.0
35.0,True,Snapdragon,A powerful herb.,3000,59,Snapdragon.png,23.0,11000.0
35.0,True,Snapdragon potion (unf),I need another ingredient to finish this Snapdragon potion.,3004,59,Snapdragon potion (unf).png,23.0,10000.0
36.0,True,Snapdragon seed,A snapdragon seed - plant in a herb patch.,5300,60,Snapdragon seed 5.png,24.0,200.0
6.0,True,Snape grass,Strange spiky grass.,231,10,Snape grass.png,4.0,13000.0
56.0,True,Snape grass seed,A snape grass seed - plant in an allotment.,22879,94,Snape grass seed 5.png,37.0,200.0
30.0,True,Snowy knight (item),There's a snowy knight butterfly in here.,10016,50,Snowy knight (item).png,20.0,125.0
102.0,True,Soaked page,"It feels clammy, like second-hand toilet paper.",25578,170,Soaked page.png,68.0,11000.0
1.0,True,Soda ash,One of the ingredients for making glass.,1781,2,Soda ash.png,1.0,13000.0
1.0,False,Soft clay,Clay soft enough to mould.,1761,2,Soft clay.png,1.0,13000.0
180.0,True,Soul rune,Used for high level curse spells.,566,300,Soul rune.png,120.0,25000.0
1.0,True,Soulreaper axe,An axe that manipulates the very lifeforce of those who touch it.,28338,1,Soulreaper axe.png,1.0,
1.0,False,Spade,A slightly muddy spade.,952,3,Spade.png,1.0,40.0
1152.0,True,Spatula,A large spatula... of doom!,7439,1920,Spatula.png,768.0,50.0
450000.0,True,Spectral sigil,A sigil in the shape of a spectral symbol.,12823,750000,Spectral sigil.png,300000.0,5.0
1200000.0,True,Spectral spirit shield,An ethereal shield with a spectral sigil attached to it.,12821,2000000,Spectral spirit shield.png,800000.0,8.0
138.0,True,Spice,This could liven up an otherwise bland stew.,2007,230,Spice.png,92.0,11000.0
1.0,True,Spicy crunchies,Yum... smells spicy.,2213,2,Spicy crunchies.png,1.0,6000.0
4.0,True,Spicy minced meat,A bowl of fiery minced meat.,9996,8,Spicy minced meat.png,3.0,8000.0
5.0,True,Spicy sauce,A bowl of spicy sauce.,7072,9,Spicy sauce.png,3.0,13000.0
1.0,True,Spicy tomato,A bowl of chopped tomatoes with an extra kick.,9994,3,Spicy tomato.png,1.0,8000.0
9.0,True,Spider carcass,Its creeping days are over!,6291,15,Spider carcass.png,6.0,13000.0
24.0,True,Spider on shaft,A nicely roasted spider threaded onto an arrow shaft.,6299,40,Spider on shaft.png,16.0,6000.0
30.0,True,Spider on stick,A nicely roasted spider threaded onto a skewer stick.,6297,50,Spider on stick.png,20.0,6000.0
18.0,True,Spiked boots,Climbing boots with spikes.,3107,30,Spiked boots.png,12.0,15.0
1500.0,True,Spiked manacles,"Some very spikey metal bands, better make sure I don't cut myself while walking.",23389,2500,Spiked manacles.png,1000.0,8.0
96.0,True,Spiky vambraces,Attack at your own risk.,10077,160,Spiky vambraces.png,64.0,125.0
1.0,False,Spinach roll,A home made spinach thing.,1969,1,Spinach roll.png,1.0,50.0
4680.0,True,Spined body,A constant reminder that I'm above a Dagannoth in the food chain.,6133,7800,Spined body.png,3120.0,70.0
390.0,True,Spined boots,"Some finely crafted Fremennik boots, made from spined dagannoth hide.",6143,650,Spined boots.png,260.0,125.0
2340.0,True,Spined chaps,Stylish leg armour for rangers with a lingering smell of raw fish...,6135,3900,Spined chaps.png,1560.0,70.0
390.0,True,Spined gloves,Fremennik gloves stitched together from spined dagannoth hide.,6149,650,Spined gloves.png,260.0,125.0
36000.0,True,Spined helm,A helm fit for any Fremennik ranger.,6131,60000,Spined helm.png,24000.0,70.0
390.0,True,Spiny helmet,You don't want to wear it inside-out.,4551,650,Spiny helmet.png,260.0,125.0
42000.0,True,Spirit shield,An ethereal shield.,12829,70000,Spirit shield.png,28000.0,8.0
54.0,True,Split log,Used to repair bridges.,10812,90,Split log.png,36.0,11000.0
27000.0,True,Splitbark body,Provides good protection.,3387,45000,Splitbark body.png,18000.0,70.0
3000.0,True,Splitbark boots,Wooden foot protection.,3393,5000,Splitbark boots.png,2000.0,70.0
3000.0,True,Splitbark gauntlets,These should keep my hands safe.,3391,5000,Splitbark gauntlets.png,2000.0,70.0
6000.0,True,Splitbark helm,A wooden helmet.,3385,10000,Splitbark helm.png,4000.0,70.0
24000.0,True,Splitbark legs,These should protect my legs.,3389,40000,Splitbark legs.png,16000.0,70.0
195.0,True,Spork,Use the spork.,7437,325,Spork.png,130.0,50.0
240.0,True,Spotted cape,A surprisingly aerodynamic cape.,10069,400,Spotted cape.png,160.0,125.0
90.0,True,Spotted kebbit fur,Maybe this is why people think furry dice make you go faster.,10125,150,Spotted kebbit fur.png,60.0,10000.0
480.0,True,Spottier cape,A really surprisingly aerodynamic cape.,10071,800,Spottier cape.png,320.0,125.0
9.0,False,Staff,It's a slightly magical stick.,1379,15,Staff.png,6.0,125.0
900.0,False,Staff of air,A Magical staff.,1381,1500,Staff of air.png,600.0,125.0
1.0,True,Staff of balance,A ghastly weapon with evil origins combined with an icon of balance.,24144,1,Staff of balance.png,1.0,
900.0,True,Staff of bob the cat,A staff styled after the elusive cat.,23363,1500,Staff of bob the cat.png,600.0,8.0
900.0,False,Staff of earth,A Magical staff.,1385,1500,Staff of earth.png,600.0,125.0
900.0,False,Staff of fire,A Magical staff.,1387,1500,Staff of fire.png,600.0,125.0
600003.0,True,Staff of light,A ghastly weapon with evil origins combined with a holy light.,22296,1000005,Staff of light.png,400002.0,8.0
600003.0,True,Staff of the dead,A ghastly weapon with evil origins.,11791,1000005,Staff of the dead.png,400002.0,8.0
900.0,False,Staff of water,A Magical staff.,1383,1500,Staff of water.png,600.0,125.0
135.0,False,Stale baguette,Baguette ready for pain.,20590,225,Stale baguette.png,90.0,5.0
54.0,True,Stamina mix(1),One dose of fishy stamina potion.,12635,90,Stamina mix(1).png,36.0,2000.0
96.0,True,Stamina mix(2),Two doses of fishy stamina potion.,12633,160,Stamina mix(2).png,64.0,2000.0
60.0,True,Stamina potion(1),1 dose of stamina potion.,12631,100,Stamina potion(1).png,40.0,2000.0
120.0,True,Stamina potion(2),2 doses of stamina potion.,12629,200,Stamina potion(2).png,80.0,2000.0
180.0,True,Stamina potion(3),3 doses of stamina potion.,12627,300,Stamina potion(3).png,120.0,2000.0
240.0,True,Stamina potion(4),4 doses of stamina potion.,12625,400,Stamina potion(4).png,160.0,2000.0
180000.0,True,Statius's warhammer,A powerful warhammer.,22622,300000,Statius's warhammer.png,120000.0,10.0
10200.0,True,Steam battlestaff,It's a slightly magical stick.,11787,17000,Steam battlestaff.png,6800.0,8.0
12.0,True,Steam rune,A combined Water and Fire Rune.,4694,20,Steam rune.png,8.0,18000.0
900.0,True,Steam staff upgrade kit,Makes a steam battlestaff or mystic steam staff more beautiful.,12798,1500,Steam staff upgrade kit.png,600.0,50.0
1.0,False,Steel 2h axe,A woodcutter's axe.,28202,1,Steel 2h axe.png,1.0,
600.0,False,Steel 2h sword,A two handed sword.,1311,1000,Steel 2h sword.png,400.0,125.0
7.0,False,Steel arrow,Arrows with steel heads.,886,12,Steel arrow 5.png,4.0,7000.0
7.0,True,Steel arrow(p),Venomous-looking arrows.,887,12,Steel arrow(p) 5.png,4.0,7000.0
7.0,True,Steel arrow(p+),Venomous-looking arrows.,5618,12,Steel arrow(p+) 5.png,4.0,7000.0
7.0,True,Steel arrow(p++),Venomous-looking arrows.,5624,12,Steel arrow(p++) 5.png,4.0,7000.0
3.0,True,Steel arrowtips,I can make some arrows with these.,41,6,Steel arrowtips.png,2.0,10000.0
120.0,False,Steel axe,A woodcutter's axe.,1353,200,Steel axe.png,80.0,40.0
60.0,False,Steel bar,It's a bar of steel.,2353,100,Steel bar.png,40.0,10000.0
390.0,False,Steel battleaxe,A vicious looking axe.,1365,650,Steel battleaxe.png,260.0,125.0
4.0,True,Steel bolts,Steel crossbow bolts.,9141,8,Steel bolts 5.png,3.0,7000.0
4.0,True,Steel bolts (p),Some poisoned steel bolts.,9288,8,Steel bolts (p) 5.png,3.0,11000.0
4.0,True,Steel bolts (p+),Some poisoned steel bolts.,9295,8,Steel bolts (p+) 5.png,3.0,11000.0
4.0,True,Steel bolts (p++),Super poisoned steel bolts.,9302,8,Steel bolts (p++) 5.png,3.0,11000.0
1.0,True,Steel bolts (unf),Unfeathered steel crossbow bolts.,9378,1,Steel bolts (unf) 5.png,1.0,13000.0
180.0,True,Steel boots,These will protect my feet.,4123,300,Steel boots.png,120.0,125.0
12.0,True,Steel brutal,Blunt steel arrow... ouch.,4783,20,Steel brutal 5.png,8.0,11000.0
450.0,False,Steel chainbody,A series of connected metal rings.,1105,750,Steel chainbody.png,300.0,125.0
105.0,True,Steel claws,A set of fighting claws.,3097,175,Steel claws.png,70.0,125.0
216.0,True,Steel crossbow,A steel crossbow.,9179,360,Steel crossbow.png,144.0,125.0
196.0,True,Steel crossbow (u),An unstrung steel crossbow.,9459,327,Steel crossbow (u).png,130.0,10000.0
75.0,False,Steel dagger,Short but pointy.,1207,125,Steel dagger.png,50.0,125.0
75.0,True,Steel dagger(p),The blade has been poisoned.,1223,125,Steel dagger(p).png,50.0,125.0
75.0,True,Steel dagger(p+),The blade has been poisoned.,5672,125,Steel dagger(p+).png,50.0,125.0
75.0,True,Steel dagger(p++),The blade has been poisoned.,5690,125,Steel dagger(p++).png,50.0,125.0
6.0,True,Steel dart,A deadly throwing dart with a steel tip.,808,10,Steel dart.png,4.0,7000.0
3.0,True,Steel dart tip,A deadly-looking dart tip made of steel - needs feathers for flight.,821,5,Steel dart tip.png,2.0,13000.0
6.0,True,Steel dart(p),A deadly poisoned dart with a steel tip.,814,10,Steel dart(p).png,4.0,7000.0
6.0,True,Steel dart(p+),A deadly poisoned dart with a steel tip.,5630,10,Steel dart(p+).png,4.0,7000.0
6.0,True,Steel dart(p++),A deadly poisoned dart with a steel tip.,5637,10,Steel dart(p++).png,4.0,7000.0
6000.0,True,Steel dragon mask,Do I look scary?,12367,10000,Steel dragon mask.png,4000.0,4.0
330.0,False,Steel full helm,A full face helmet.,1157,550,Steel full helm.png,220.0,125.0
330.0,False,Steel full helm (g),A steel full helmet with gold trim.,20178,550,Steel full helm (g).png,220.0,125.0
330.0,False,Steel full helm (t),A steel full helmet with trim.,20193,550,Steel full helm (t).png,220.0,125.0
540.0,False,Steel gold-trimmed set (lg),"A set containing a full helm, platebody, legs and kiteshield.",20382,900,Steel gold-trimmed set (lg).png,360.0,8.0
540.0,False,Steel gold-trimmed set (sk),"A set containing a full helm, platebody, legs and kiteshield.",20385,900,Steel gold-trimmed set (sk).png,360.0,8.0
600.0,True,Steel halberd,A steel halberd.,3194,1000,Steel halberd.png,400.0,125.0
195.0,True,Steel hasta,"A steel-tipped, one-handed hasta.",11371,325,Steel hasta.png,130.0,125.0
195.0,True,Steel hasta(p),"A poison-tipped, one-handed steel hasta.",11393,325,Steel hasta(p).png,130.0,125.0
195.0,True,Steel hasta(p+),"A poison-tipped, one-handed steel hasta.",11396,325,Steel hasta(p+).png,130.0,125.0
195.0,True,Steel hasta(p++),"A poison-tipped, one-handed steel hasta.",11398,325,Steel hasta(p++).png,130.0,125.0
14.0,True,Steel javelin,A steel tipped javelin.,827,24,Steel javelin.png,9.0,7000.0
54.0,True,Steel javelin heads,Needs a shaft.,19574,90,Steel javelin heads 5.png,36.0,10000.0
14.0,True,Steel javelin(p),A steel tipped javelin.,833,24,Steel javelin(p).png,9.0,7000.0
14.0,True,Steel javelin(p+),A steel tipped javelin.,5644,24,Steel javelin(p+).png,9.0,7000.0
14.0,True,Steel javelin(p++),A steel tipped javelin.,5650,24,Steel javelin(p++).png,9.0,7000.0
510.0,False,Steel kiteshield,A large metal shield.,1193,850,Steel kiteshield.png,340.0,125.0
510.0,False,Steel kiteshield (g),Steel kiteshield with gold trim.,20181,850,Steel kiteshield (g).png,340.0,125.0
510.0,False,Steel kiteshield (t),Steel kiteshield with trim.,20196,850,Steel kiteshield (t).png,340.0,125.0
6.0,True,Steel knife,A finely balanced throwing knife.,865,11,Steel knife.png,4.0,7000.0
6.0,True,Steel knife(p),A finely balanced throwing knife.,872,10,Steel knife(p).png,4.0,7000.0
6.0,True,Steel knife(p+),A finely balanced throwing knife.,5656,10,Steel knife(p+).png,4.0,7000.0
6.0,True,Steel knife(p++),A finely balanced throwing knife.,5663,10,Steel knife(p++).png,4.0,7000.0
150.0,True,Steel limbs,A pair of steel crossbow limbs.,9425,250,Steel limbs.png,100.0,10000.0
960.0,True,Steel locks,Perhaps someone can do something with this.,25445,1600,Steel locks.png,640.0,8.0
300.0,False,Steel longsword,A razor sharp longsword.,1295,500,Steel longsword.png,200.0,125.0
135.0,False,Steel mace,A spiky mace.,1424,225,Steel mace.png,90.0,125.0
180.0,False,Steel med helm,A medium sized helmet.,1141,300,Steel med helm.png,120.0,125.0
1.0,False,Steel nails,Keeps things in place fairly permanently.,1539,3,Steel nails.png,1.0,13000.0
300.0,False,Steel pickaxe,Used for mining.,1269,500,Steel pickaxe.png,200.0,40.0
1200.0,False,Steel platebody,Provides excellent protection.,1119,2000,Steel platebody.png,800.0,125.0
1200.0,False,Steel platebody (g),Steel platebody with a gold trim.,20169,2000,Steel platebody (g).png,800.0,125.0
1200.0,False,Steel platebody (t),Steel platebody with a trim.,20184,2000,Steel platebody (t).png,800.0,125.0
600.0,False,Steel platelegs,These look pretty heavy.,1069,1000,Steel platelegs.png,400.0,125.0
600.0,False,Steel platelegs (g),Steel platelegs with a gold trim.,20172,1000,Steel platelegs (g).png,400.0,125.0
600.0,False,Steel platelegs (t),Steel platelegs with a trim.,20187,1000,Steel platelegs (t).png,400.0,125.0
600.0,False,Steel plateskirt,Designer leg protection.,1083,1000,Steel plateskirt.png,400.0,125.0
600.0,False,Steel plateskirt (g),Steel plateskirt with a gold trim.,20175,1000,Steel plateskirt (g).png,400.0,125.0
600.0,False,Steel plateskirt (t),Steel plateskirt with a trim.,20190,1000,Steel plateskirt (t).png,400.0,125.0
240.0,False,Steel scimitar,"A vicious, curved sword.",1325,400,Steel scimitar.png,160.0,125.0
840.0,False,Steel set (lg),"A set containing a full helm, platebody, legs and kiteshield.",12984,1400,Steel set (lg).png,560.0,8.0
840.0,False,Steel set (sk),"A set containing a full helm, platebody, skirt and kiteshield.",12986,1400,Steel set (sk).png,560.0,8.0
195.0,True,Steel spear,A steel tipped spear.,1241,325,Steel spear.png,130.0,125.0
195.0,True,Steel spear(p),A poisoned steel tipped spear.,1255,325,Steel spear(p).png,130.0,125.0
195.0,True,Steel spear(p+),A poisoned steel tipped spear.,5708,325,Steel spear(p+).png,130.0,125.0
195.0,True,Steel spear(p++),A poisoned steel tipped spear.,5722,325,Steel spear(p++).png,130.0,125.0
360.0,False,Steel sq shield,A medium square shield.,1177,600,Steel sq shield.png,240.0,125.0
90.0,True,Steel studs,A set of studs for leather armour.,2370,150,Steel studs.png,60.0,13000.0
195.0,False,Steel sword,A razor sharp sword.,1281,325,Steel sword.png,130.0,125.0
15.0,True,Steel thrownaxe,A finely balanced throwing axe.,802,26,Steel thrownaxe.png,10.0,7000.0
540.0,False,Steel trimmed set (lg),"A set containing a full helm, platebody, legs and kiteshield.",20376,900,Steel trimmed set (lg).png,360.0,8.0
540.0,False,Steel trimmed set (sk),"A set containing a full helm, platebody, skirt and kiteshield.",20379,900,Steel trimmed set (sk).png,360.0,8.0
384.0,False,Steel warhammer,I don't think it's intended for joinery.,1339,640,Steel warhammer.png,256.0,125.0
12.0,False,Stew,It's a meat and potato stew.,2003,20,Stew.png,8.0,10000.0
12.0,True,Stone scarab,Little ornament in the shape of a scarab.,9030,20,Stone scarab.png,8.0,13000.0
12.0,True,Stone seal,A seal. Made out of stone obviously.,9042,20,Stone seal.png,8.0,13000.0
12.0,True,Stone statuette,A small statuette.,9038,20,Stone statuette.png,8.0,13000.0
54.0,True,Stony basalt,The crushed rock seems to glow and is warm to the touch.,22601,90,Stony basalt.png,36.0,10000.0
1.0,True,Strange fruit,I wonder what this tastes like?,464,1,Strange fruit.png,1.0,2000.0
1.0,True,Strange old lockpick (full),A pristine set of lockpicks engraved with six names.,24740,1,Strange old lockpick (full).png,1.0,50.0
1.0,True,Strawberries(5),A fruit basket filled with strawberries.,5406,1,Strawberries(5).png,1.0,200.0
10.0,True,Strawberry,A freshly picked strawberry.,5504,17,Strawberry.png,6.0,11000.0
10.0,True,Strawberry seed,A strawberry seed - plant in an allotment.,5323,18,Strawberry seed 5.png,7.0,600.0
1215.0,False,Strength amulet (t),An enchanted ruby amulet.,10364,2025,Strength amulet (t).png,810.0,5.0
6.0,True,Strength mix(1),One dose of fishy strength potion.,11441,11,Strength mix(1).png,4.0,2000.0
7.0,True,Strength mix(2),Two doses of fishy strength potion.,11443,13,Strength mix(2).png,5.0,2000.0
6.0,False,Strength potion(1),1 dose of Strength potion.,119,11,Strength potion(1).png,4.0,2000.0
7.0,False,Strength potion(2),2 doses of Strength potion.,117,13,Strength potion(2).png,5.0,2000.0
7.0,False,Strength potion(3),3 doses of Strength potion.,115,13,Strength potion(3).png,5.0,2000.0
8.0,False,Strength potion(4),4 doses of Strength potion.,113,14,Strength potion(4).png,5.0,2000.0
36.0,True,Stretched hide,A weathered chunk of dagannoth hide.,6173,60,Stretched hide.png,24.0,11000.0
12.0,True,Stripy feather,Attractive to other birds and hunters alike.,10087,20,Stripy feather.png,8.0,8000.0
180.0,True,Stripy pirate shirt (beige),A sea worthy shirt.,7110,300,Stripy pirate shirt (beige).png,120.0,150.0
180.0,True,Stripy pirate shirt (blue),A sea worthy shirt.,7128,300,Stripy pirate shirt (blue).png,120.0,150.0
180.0,True,Stripy pirate shirt (brown),A sea worthy shirt.,7134,300,Stripy pirate shirt (brown).png,120.0,150.0
180.0,True,Stripy pirate shirt (red),A sea worthy shirt.,7122,300,Stripy pirate shirt (red).png,120.0,150.0
1.0,False,Stronghold notes,Information regarding the Stronghold of Security.,9004,2,Stronghold notes.png,1.0,15.0
18.0,True,Strung rabbit foot,Not so lucky for the rabbit.,10132,30,Strung rabbit foot.png,12.0,150.0
510.0,False,Studded body,Those studs should provide a bit more protection.,1133,850,Studded body.png,340.0,125.0
510.0,False,Studded body (g),Those studs should provide a bit more protection. Nice trim too!,7362,850,Studded body (g).png,340.0,8.0
510.0,False,Studded body (t),Those studs should provide a bit more protection. Nice trim too!,7364,850,Studded body (t).png,340.0,8.0
450.0,False,Studded chaps,Those studs should provide a bit more protection.,1097,750,Studded chaps.png,300.0,125.0
450.0,False,Studded chaps (g),Those studs should provide a bit more protection. Nice trim too!,7366,750,Studded chaps (g).png,300.0,8.0
450.0,False,Studded chaps (t),Those studs should provide a bit more protection. Nice trim too!,7368,750,Studded chaps (t).png,300.0,8.0
1.0,True,Sturdy harness,I can use this to combine the forestry kit and log basket into one tool.,28149,1,Sturdy harness.png,1.0,
1.0,True,Sulliuscep cap,A Sulliuscep mushroom cap. Edible? Probably...,21626,3,Sulliuscep cap.png,1.0,100.0
84.0,True,Summer pie,All the fruits of a very small forest.,7218,140,Summer pie.png,56.0,10000.0
79.0,True,Super antifire mix(1),One dose of fishy super anti-firebreath potion.,21997,132,Super antifire mix(1).png,52.0,2000.0
118.0,True,Super antifire mix(2),Two doses of fishy super anti-firebreath potion.,21994,198,Super antifire mix(2).png,79.0,2000.0
408.0,True,Super antifire potion(1),1 dose of super anti-firebreath potion.,21987,680,Super antifire potion(1).png,272.0,2000.0
432.0,True,Super antifire potion(2),2 doses of super anti-firebreath potion.,21984,720,Super antifire potion(2).png,288.0,2000.0
456.0,True,Super antifire potion(3),3 doses of super anti-firebreath potion.,21981,760,Super antifire potion(3).png,304.0,2000.0
480.0,True,Super antifire potion(4),4 doses of super anti-firebreath potion.,21978,800,Super antifire potion(4).png,320.0,2000.0
54.0,True,Super attack(1),1 dose of super Attack potion.,149,90,Super attack(1).png,36.0,2000.0
81.0,True,Super attack(2),2 doses of super Attack potion.,147,135,Super attack(2).png,54.0,2000.0
108.0,True,Super attack(3),3 doses of super Attack potion.,145,180,Super attack(3).png,72.0,2000.0
135.0,True,Super attack(4),4 doses of super Attack potion.,2436,225,Super attack(4).png,90.0,2000.0
24.0,True,Super combat potion(1),1 dose of super combat potion.,12701,40,Super combat potion(1).png,16.0,2000.0
54.0,True,Super combat potion(2),2 doses of super combat potion.,12699,90,Super combat potion(2).png,36.0,2000.0
102.0,True,Super combat potion(3),3 doses of super combat potion.,12697,170,Super combat potion(3).png,68.0,2000.0
150.0,True,Super combat potion(4),4 doses of super combat potion.,12695,250,Super combat potion(4).png,100.0,2000.0
79.0,True,Super def. mix(1),One dose of fishy super Defence potion.,11499,132,Super def. mix(1).png,52.0,2000.0
118.0,True,Super def. mix(2),Two doses of fishy super Defence potion.,11497,198,Super def. mix(2).png,79.0,2000.0
79.0,True,Super defence(1),1 dose of super Defence potion.,167,132,Super defence(1).png,52.0,2000.0
118.0,True,Super defence(2),2 doses of super Defence potion.,165,198,Super defence(2).png,79.0,2000.0
158.0,True,Super defence(3),3 doses of super Defence potion.,163,264,Super defence(3).png,105.0,2000.0
198.0,True,Super defence(4),4 doses of super Defence potion.,2442,330,Super defence(4).png,132.0,2000.0
54.0,True,Super energy mix(1),One dose of fishy super energy potion.,11483,90,Super energy mix(1).png,36.0,2000.0
96.0,True,Super energy mix(2),Two doses of fishy super energy potion.,11481,160,Super energy mix(2).png,64.0,2000.0
54.0,True,Super energy(1),1 dose of super energy potion.,3022,90,Super energy(1).png,36.0,2000.0
96.0,True,Super energy(2),2 doses of super energy potion.,3020,160,Super energy(2).png,64.0,2000.0
138.0,True,Super energy(3),3 doses of super energy potion.,3018,230,Super energy(3).png,92.0,2000.0
180.0,True,Super energy(4),4 doses of super energy potion.,3016,300,Super energy(4).png,120.0,2000.0
1.0,True,Super kebab,A meaty and very hot kebab.,4608,3,Super kebab.png,1.0,15.0
60.0,True,Super potion set,"A set containing 4-dose vials of Super Attack, Super Strength and Super Defence potions.",13066,100,Super potion set.png,40.0,2000.0
72.0,True,Super restore mix(1),One dose of fishy super restore potion.,11495,120,Super restore mix(1).png,48.0,2000.0
108.0,True,Super restore mix(2),Two doses of fishy super restore potion.,11493,180,Super restore mix(2).png,72.0,2000.0
72.0,True,Super restore(1),1 dose of super restore potion.,3030,120,Super restore(1).png,48.0,2000.0
108.0,True,Super restore(2),2 doses of super restore potion.,3028,180,Super restore(2).png,72.0,2000.0
144.0,True,Super restore(3),3 doses of super restore potion.,3026,240,Super restore(3).png,96.0,2000.0
180.0,True,Super restore(4),4 doses of super restore potion.,3024,300,Super restore(4).png,120.0,2000.0
66.0,True,Super str. mix(1),One dose of fishy super Strength potion.,11487,110,Super str. mix(1).png,44.0,2000.0
99.0,True,Super str. mix(2),Two doses of fishy super Strength potion.,11485,165,Super str. mix(2).png,66.0,2000.0
66.0,True,Super strength(1),1 dose of super Strength potion.,161,110,Super strength(1).png,44.0,2000.0
99.0,True,Super strength(2),2 doses of super Strength potion.,159,165,Super strength(2).png,66.0,2000.0
132.0,True,Super strength(3),3 doses of super Strength potion.,157,220,Super strength(3).png,88.0,2000.0
165.0,True,Super strength(4),4 doses of super Strength potion.,2440,275,Super strength(4).png,110.0,2000.0
86.0,True,Superantipoison(1),1 dose of super antipoison potion.,185,144,Superantipoison(1).png,57.0,2000.0
129.0,True,Superantipoison(2),2 doses of super antipoison potion.,183,216,Superantipoison(2).png,86.0,2000.0
172.0,True,Superantipoison(3),3 doses of super antipoison potion.,181,288,Superantipoison(3).png,115.0,2000.0
216.0,True,Superantipoison(4),4 doses of super antipoison potion.,2448,360,Superantipoison(4).png,144.0,2000.0
54.0,True,Superattack mix(1),One dose of fishy super Attack potion.,11471,90,Superattack mix(1).png,36.0,2000.0
81.0,True,Superattack mix(2),Two doses of fishy super Attack potion.,11469,135,Superattack mix(2).png,54.0,2000.0
51.0,True,Supercompost,Super-good for the smallest or largest of plants.,6034,85,Supercompost.png,34.0,2000.0
96.0,True,Superior dragon bones,There's something unnatural about these bones.,22124,160,Superior dragon bones.png,64.0,7500.0
30.0,True,Swamp lizard,A very slimy and generally disgusting green lizard.,10149,50,Swamp lizard.png,20.0,125.0
18.0,True,Swamp paste,A tar-like substance mixed with flour and warmed.,1941,30,Swamp paste.png,12.0,13000.0
1.0,True,Swamp tar,A foul smelling thick tar-like substance.,1939,1,Swamp tar.png,1.0,13000.0
1.0,True,Swamp toad (item),A slippery little blighter.,2150,2,Swamp toad (item).png,1.0,13000.0
1.0,True,Swamp weed,Swamp weed found in the caves near Dorgesh-Kaan.,10978,2,Swamp weed.png,1.0,13000.0
1.0,True,Swampbark body,Keeps my chest protected.,25389,1,Swampbark body.png,1.0,
1.0,True,Swampbark boots,Great foot protection.,25395,1,Swampbark boots.png,1.0,
6000.0,True,Swampbark gauntlets,These should protect my hands.,25392,10000,Swampbark gauntlets.png,4000.0,
1.0,True,Swampbark helm,A rather interesting smelling helmet.,25398,1,Swampbark helm.png,1.0,
1.0,True,Swampbark legs,Strong leg protection.,25401,1,Swampbark legs.png,1.0,
5.0,True,Sweetcorn,Raw sweetcorn.,5986,9,Sweetcorn.png,3.0,11000.0
7.0,True,Sweetcorn (bowl),A bowl of cooked sweetcorn.,7088,13,Sweetcorn (bowl).png,5.0,13000.0
4.0,True,Sweetcorn seed,A sweetcorn seed - plant in an allotment.,5320,8,Sweetcorn seed 5.png,3.0,600.0
1.0,False,Swift blade,A dull blade that moves at incredible speed.,24219,1,Swift blade.png,1.0,
48.0,False,Swordfish,I'd better be careful eating this!,373,80,Swordfish.png,32.0,6000.0
6.0,True,Tai bwo wannai teleport,Teleports you to Tai bwo wannai.,12409,10,Tai bwo wannai teleport.png,4.0,10000.0
60000.0,True,Tall box hedge (bagged),You can plant this in your garden.,8449,100000,Tall box hedge (bagged).png,40000.0,10000.0
30000.0,True,Tall fancy hedge (bagged),You can plant this in your garden.,8447,50000,Tall fancy hedge (bagged).png,20000.0,10000.0
